id,reference_code,travel_date,booking_date,booking_status,split_product_code,language,tours,product_title,product_type,product_country,seller_name,seller_id,month,task_id,channel,num_of_travellers,retail_price,net_price,product_code,stories,Country,Ticket Price,Profit,split_product_codes,booking_day,booking_hour,travel_day,travel_day_number,travel_month,number_of_stories,money_spent_per_traveller,Cluster
106410,GYGVN4XMGB3F,2023-03-07,2023-03-06 10:10:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,3.0,87.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,53.0,"{'STL284', '288DE'}",Monday,10,Tuesday,travel_date,3,2,29.0,2
106499,GYGVN4XL3W6A,2023-03-07,2023-03-06 23:11:00,ACTIVE,STL284,French,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - French,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Monday,23,Tuesday,travel_date,3,2,29.0,0
101449,GYGRFVAMVYW9,2023-03-08,2023-01-15 14:36:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Sunday,14,Wednesday,travel_date,3,2,29.0,0
101789,GYGBLK89H9V7,2023-03-08,2023-01-21 12:41:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,3.0,87.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,53.0,"{'STL284', '288DE'}",Saturday,12,Wednesday,travel_date,3,2,29.0,2
103681,GYGWZFGY9QNW,2023-03-08,2023-02-14 17:46:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Tuesday,17,Wednesday,travel_date,3,2,29.0,0
106182,GYGN6GQW4W2W,2023-03-08,2023-03-05 12:25:00,ACTIVE,STL284,French,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - French,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Sunday,12,Wednesday,travel_date,3,2,29.0,0
106300,GYGWZFGH62HN,2023-03-08,2023-03-05 20:14:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Sunday,20,Wednesday,travel_date,3,2,29.0,0
102837,GYGBLK8379KN,2023-03-09,2023-02-05 10:49:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Sunday,10,Thursday,travel_date,3,2,29.0,0
104206,GYG6H9Y7NV96,2023-03-09,2023-02-19 15:05:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Sunday,15,Thursday,travel_date,3,2,29.0,0
104626,GYG6H9Y5V6YW,2023-03-10,2023-02-22 20:05:00,ACTIVE,STL284,Italian,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - Italian,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Wednesday,20,Friday,travel_date,3,2,29.0,0
103180,GYGRFR98Q56L,2023-03-11,2023-02-09 13:27:00,ACTIVE,STL284,Italian,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - Italian,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Thursday,13,Saturday,travel_date,3,2,29.0,0
103120,GYGBLK82N8RZ,2023-03-12,2023-02-08 19:22:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Wednesday,19,Sunday,travel_date,3,2,29.0,0
105464,GYG482A493ZA,2023-03-12,2023-02-28 19:32:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Tuesday,19,Sunday,travel_date,3,2,29.0,0
107289,GYG7VMHNKL7R,2023-03-12,2023-03-11 13:45:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Saturday,13,Sunday,travel_date,3,2,29.0,0
107816,GYG6H9YQVYRW,2023-03-14,2023-03-13 15:38:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Monday,15,Tuesday,travel_date,3,2,29.0,0
108091,GYGVN4XFWYGA,2023-03-15,2023-03-14 18:23:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Tuesday,18,Wednesday,travel_date,3,2,29.0,0
108159,GYGRFR9H55GQ,2023-03-15,2023-03-15 07:26:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Wednesday,7,Wednesday,travel_date,3,2,29.0,0
101641,GYGLMWLX72VR,2023-03-16,2023-01-18 19:51:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,6.0,174.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,140.0,"{'STL284', '288DE'}",Wednesday,19,Thursday,travel_date,3,2,29.0,2
105107,GYG32NR83NKZ,2023-03-18,2023-02-26 13:57:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Sunday,13,Saturday,travel_date,3,2,29.0,0
107781,GYG6H9YQYL8Q,2023-03-18,2023-03-13 12:18:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,3.0,87.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,53.0,"{'STL284', '288DE'}",Monday,12,Saturday,travel_date,3,2,29.0,2
102480,GYGX7Q34QXRL,2023-03-19,2023-01-31 19:55:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Tuesday,19,Sunday,travel_date,3,2,29.0,0
102855,GYGFWXWZLBY6,2023-03-19,2023-02-05 15:10:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,3.0,87.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,53.0,"{'STL284', '288DE'}",Sunday,15,Sunday,travel_date,3,2,29.0,2
108926,GYG7VMHHKW97,2023-03-19,2023-03-18 17:45:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Saturday,17,Sunday,travel_date,3,2,29.0,0
100998,GYG998QLF3YY,2023-03-21,2023-01-08 13:04:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Sunday,13,Tuesday,travel_date,3,2,29.0,0
105132,GYGRFR9X5GKY,2023-03-21,2023-02-26 16:56:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,4.0,116.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,82.0,"{'STL284', '288DE'}",Sunday,16,Tuesday,travel_date,3,2,29.0,2
108902,GYGFWXV4KBM8,2023-03-21,2023-03-18 15:41:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,4.0,116.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,82.0,"{'STL284', '288DE'}",Saturday,15,Tuesday,travel_date,3,2,29.0,2
109603,GYGG47BYB5LY,2023-03-21,2023-03-21 06:31:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Tuesday,6,Tuesday,travel_date,3,2,29.0,0
101882,GYGMX56RBVW7,2023-03-22,2023-01-22 19:40:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Sunday,19,Wednesday,travel_date,3,2,29.0,0
103575,GYGX7Q3XA2V8,2023-03-22,2023-02-13 12:51:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,29.0,841.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,807.0,"{'STL284', '288DE'}",Monday,12,Wednesday,travel_date,3,2,29.0,1
105295,GYGMX554QR5G,2023-03-22,2023-02-27 12:42:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Monday,12,Wednesday,travel_date,3,2,29.0,0
105573,GYGLMWK5596K,2023-03-23,2023-03-01 16:35:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Wednesday,16,Thursday,travel_date,3,2,29.0,0
108291,GYGX7Q268LZN,2023-03-23,2023-03-15 19:12:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Wednesday,19,Thursday,travel_date,3,2,29.0,0
110151,GYGLMWKM38W5,2023-03-24,2023-03-23 15:10:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Thursday,15,Friday,travel_date,3,2,29.0,0
102582,GYG6H9ZKF2Q6,2023-03-25,2023-02-02 14:27:00,ACTIVE,STL284,Italian,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - Italian,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,3.0,87.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,53.0,"{'STL284', '288DE'}",Thursday,14,Saturday,travel_date,3,2,29.0,2
101589,GYG482BW9M5V,2023-03-26,2023-01-17 19:50:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Tuesday,19,Sunday,travel_date,3,2,29.0,0
110804,GYGBLK72R922,2023-03-26,2023-03-26 06:54:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Sunday,6,Sunday,travel_date,3,2,29.0,0
100730,GYG482B34LA5,2023-03-28,2023-01-04 13:52:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Wednesday,13,Tuesday,travel_date,3,2,29.0,0
100961,GYGFWXXBLLAX,2023-03-28,2023-01-07 21:49:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,4.0,116.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,82.0,"{'STL284', '288DE'}",Saturday,21,Tuesday,travel_date,3,2,29.0,2
101071,GYGMX56YXFBG,2023-03-28,2023-01-09 15:11:00,ACTIVE,STL284,Italian,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - Italian,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Monday,15,Tuesday,travel_date,3,2,29.0,0
104730,GYG83Y4X9FQA,2023-03-28,2023-02-23 20:01:00,ACTIVE,STL284,Italian,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - Italian,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Thursday,20,Tuesday,travel_date,3,2,29.0,0
109417,GYGWZFF68ZHK,2023-03-28,2023-03-20 09:22:00,ACTIVE,STL284,French,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - French,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Monday,9,Tuesday,travel_date,3,2,29.0,0
106197,GYGKBHZ6L72K,2023-03-29,2023-03-05 14:37:00,ACTIVE,STL284,French,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - French,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Sunday,14,Wednesday,travel_date,3,2,29.0,0
109185,GYGVN4W97KV3,2023-03-29,2023-03-19 16:06:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Sunday,16,Wednesday,travel_date,3,2,29.0,0
105454,GYG83Y4VRQW2,2023-03-30,2023-02-28 18:09:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Tuesday,18,Thursday,travel_date,3,2,29.0,0
111806,GYGFWXVWHAAW,2023-03-30,2023-03-28 18:47:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,March,2023-03,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Tuesday,18,Thursday,travel_date,3,2,29.0,0
101415,GYGVN4YKGLK2,2023-04-01,2023-01-15 00:03:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,10.0,290.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,256.0,"{'STL284', '288DE'}",Sunday,0,Saturday,travel_date,4,2,29.0,2
104985,GYGRFR9YKZ7A,2023-04-01,2023-02-25 19:32:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,3.0,87.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,53.0,"{'STL284', '288DE'}",Saturday,19,Saturday,travel_date,4,2,29.0,2
109521,GYGKBHZV5L3N,2023-04-01,2023-03-20 19:36:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Monday,19,Saturday,travel_date,4,2,29.0,0
113000,GYGG47BMRAGA,2023-04-01,2023-04-01 06:41:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Saturday,6,Saturday,travel_date,4,2,29.0,0
100627,GYG998QNBBWZ,2023-04-04,2023-01-03 16:13:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,7.0,203.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,169.0,"{'STL284', '288DE'}",Tuesday,16,Tuesday,travel_date,4,2,29.0,2
102425,GYGFWXW3VHNZ,2023-04-04,2023-01-30 20:59:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,5.0,145.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,111.0,"{'STL284', '288DE'}",Monday,20,Tuesday,travel_date,4,2,29.0,2
106275,GYGBLK8GZ7GZ,2023-04-04,2023-03-05 19:22:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,4.0,116.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,82.0,"{'STL284', '288DE'}",Sunday,19,Tuesday,travel_date,4,2,29.0,2
114089,GYGWZFFVVZ6Y,2023-04-04,2023-04-03 20:09:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Monday,20,Tuesday,travel_date,4,2,29.0,0
101077,GYG482BZ4799,2023-04-05,2023-01-09 16:52:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,3.0,87.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,53.0,"{'STL284', '288DE'}",Monday,16,Wednesday,travel_date,4,2,29.0,2
107479,GYG2RA63653R,2023-04-05,2023-03-12 10:07:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Sunday,10,Wednesday,travel_date,4,2,29.0,0
114321,GYGZG3LK8GGZ,2023-04-05,2023-04-04 14:47:00,ACTIVE,STL284,Italian,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - Italian,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Tuesday,14,Wednesday,travel_date,4,2,29.0,0
103274,GYGWZFG26QZ3,2023-04-07,2023-02-10 19:36:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,5.0,145.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,111.0,"{'STL284', '288DE'}",Friday,19,Friday,travel_date,4,2,29.0,2
109091,GYG6H9YLRXNN,2023-04-07,2023-03-19 09:41:00,ACTIVE,STL284,German,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - German,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,3.0,87.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,53.0,"{'STL284', '288DE'}",Sunday,9,Friday,travel_date,4,2,29.0,2
112288,GYGMX55BFZ5A,2023-04-07,2023-03-30 06:33:00,ACTIVE,STL284,Italian,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - Italian,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,11.0,319.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,285.0,"{'STL284', '288DE'}",Thursday,6,Friday,travel_date,4,2,29.0,2
112458,GYGN6GN8M3FA,2023-04-07,2023-03-30 15:55:00,ACTIVE,STL284,Italian,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - Italian,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,5.0,145.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,111.0,"{'STL284', '288DE'}",Thursday,15,Friday,travel_date,4,2,29.0,2
113571,GYG32NRFVRQ5,2023-04-07,2023-04-02 15:42:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Sunday,15,Friday,travel_date,4,2,29.0,0
101772,GYG32NVYQ8F4,2023-04-08,2023-01-21 09:08:00,ACTIVE,STL284,English,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,2.0,58.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,24.0,"{'STL284', '288DE'}",Saturday,9,Saturday,travel_date,4,2,29.0,0
101925,GYG7VMKLB385,2023-04-08,2023-01-23 11:34:00,ACTIVE,STL284,Italian,284,Castel Sant’ Angelo: Skip-the-Line Ticket & Audio Tour - Italian,Skip-the-Line,Italy,GetYourGuide,2.0,April,2023-04,B2B,4.0,116.0,,STL284_288DE,Castel Sant’ Angelo: E-ticket + Rome City Tour,Italy,34.0,82.0,"{'STL284', '288DE'}",Monday,11,Saturday,travel_date,4,2,29.0,2
